"","uid","treatment","location","n","total_cells","normalized_cell_count"
"1544","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Pontine reticular nucleus",6,3213,0.00186741363211951
"1545","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Entorhinal area, lateral part, layer 6a",2,3213,0.000622471210706505
"1546","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Agranular insular area, ventral part, layer 2/3",8,3213,0.00248988484282602
"1547","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","lateral olfactory tract, body",3,3213,0.000933706816059757
"1548","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Hippocampal formation",3,3213,0.000933706816059757
"1549","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, upper limb, layer 5",2,3213,0.000622471210706505
"1550","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, dorsal part, layer 5",49,3213,0.0152505446623094
"1551","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, ventral part, layer 1",29,3213,0.00902583255524432
"1552","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Principal sensory nucleus of the trigeminal",2,3213,0.000622471210706505
"1553","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Lateral visual area, layer 5",6,3213,0.00186741363211951
"1554","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anteromedial visual area, layer 5",3,3213,0.000933706816059757
"1555","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Superior colliculus, motor related, deep white layer",2,3213,0.000622471210706505
"1556","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, dorsal part, layer 6a",4,3213,0.00124494242141301
"1557","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","posteromedial visual area, layer 6a",7,3213,0.00217864923747277
"1558","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Endopiriform nucleus, dorsal part",6,3213,0.00186741363211951
"1559","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, ventral part, layer 2/3",23,3213,0.00715841892312481
"1560","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Lobule II",4,3213,0.00124494242141301
"1561","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary motor area, Layer 2/3",32,3213,0.00995953937130408
"1562","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Postpiriform transition area",3,3213,0.000933706816059757
"1563","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, barrel field, layer 6a",5,3213,0.00155617802676626
"1564","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, ventral part, 6a",27,3213,0.00840336134453781
"1565","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Lateral septal nucleus, caudal (caudodorsal) part",5,3213,0.00155617802676626
"1566","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, ventral part, 6b",4,3213,0.00124494242141301
"1567","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, lower limb, layer 2/3",4,3213,0.00124494242141301
"1568","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Subiculum",5,3213,0.00155617802676626
"1569","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Ectorhinal area/Layer 2/3",4,3213,0.00124494242141301
"1570","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anterior amygdalar area",5,3213,0.00155617802676626
"1571","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, ventral part, layer 6a",8,3213,0.00248988484282602
"1572","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, lower limb, layer 4",5,3213,0.00155617802676626
"1573","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Diagonal band nucleus",28,3213,0.00871459694989107
"1574","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Fastigial nucleus",6,3213,0.00186741363211951
"1575","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Superior colliculus, superficial gray layer",19,3213,0.0059134765017118
"1576","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, dorsal part, layer 1",29,3213,0.00902583255524432
"1577","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","optic tract",12,3213,0.00373482726423903
"1578","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, ventral part, layer 2/3",40,3213,0.0124494242141301
"1579","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Field CA2",2,3213,0.000622471210706505
"1580","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","lateral ventricle",5,3213,0.00155617802676626
"1581","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Prelimbic area, layer 2/3",29,3213,0.00902583255524432
"1582","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Superior olivary complex, lateral part",4,3213,0.00124494242141301
"1583","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Secondary motor area, layer 1",10,3213,0.00311235605353252
"1584","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, dorsal part, layer 2/3",33,3213,0.0102707749766573
"1585","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Substantia nigra, reticular part",4,3213,0.00124494242141301
"1586","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Main olfactory bulb",8,3213,0.00248988484282602
"1587","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","cerebal peduncle",3,3213,0.000933706816059757
"1588","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, barrel field, layer 4",3,3213,0.000933706816059757
"1589","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Orbital area, lateral part, layer 2/3",34,3213,0.0105820105820106
"1590","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Prelimbic area, layer 5",83,3213,0.0258325552443199
"1591","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, mouth, layer 2/3",2,3213,0.000622471210706505
"1592","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Declive (VI)",16,3213,0.00497976968565204
"1593","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Agranular insular area, dorsal part, layer 2/3",23,3213,0.00715841892312481
"1594","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Inferior colliculus, central nucleus",19,3213,0.0059134765017118
"1595","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anterior hypothalamic nucleus",2,3213,0.000622471210706505
"1596","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Medial habenula",2,3213,0.000622471210706505
"1597","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Dentate gyrus, granule cell layer",3,3213,0.000933706816059757
"1598","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anteromedial visual area, layer 6a",5,3213,0.00155617802676626
"1599","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Secondary motor area, layer 5",107,3213,0.033302209772798
"1600","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","internal capsule",3,3213,0.000933706816059757
"1601","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Entorhinal area, lateral part, layer 3",18,3213,0.00560224089635854
"1602","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anterior olfactory nucleus",84,3213,0.0261437908496732
"1603","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Orbital area, lateral part, layer 6a",16,3213,0.00497976968565204
"1604","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, mouth, layer 5",6,3213,0.00186741363211951
"1605","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Superior colliculus, motor related, intermediate white layer",9,3213,0.00280112044817927
"1606","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Orbital area, lateral part, layer 6b",2,3213,0.000622471210706505
"1607","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Supplemental somatosensory area, layer 4",2,3213,0.000622471210706505
"1608","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Postsubiculum",10,3213,0.00311235605353252
"1609","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","fiber tracts",8,3213,0.00248988484282602
"1610","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Olfactory tubercle",5,3213,0.00155617802676626
"1611","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Septofimbrial nucleus",3,3213,0.000933706816059757
"1612","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, mouth, layer 6a",4,3213,0.00124494242141301
"1613","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","optic chiasm",11,3213,0.00342359165888578
"1614","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","rubrospinal tract",7,3213,0.00217864923747277
"1615","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Supplemental somatosensory area, layer 5",3,3213,0.000933706816059757
"1616","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Infralimbic area, layer 1",16,3213,0.00497976968565204
"1617","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Lateral hypothalamic area",22,3213,0.00684718331777155
"1618","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Mediodorsal nucleus of thalamus",2,3213,0.000622471210706505
"1619","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Simple lobule",8,3213,0.00248988484282602
"1620","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Superior colliculus, zonal layer",9,3213,0.00280112044817927
"1621","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, nose, layer 2/3",2,3213,0.000622471210706505
"1622","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, dorsal part, layer 2/3",14,3213,0.00435729847494553
"1623","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Supramammillary nucleus",4,3213,0.00124494242141301
"1624","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Medulla",19,3213,0.0059134765017118
"1625","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anteromedial visual area, layer 1",2,3213,0.000622471210706505
"1626","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","genu of corpus callosum",4,3213,0.00124494242141301
"1627","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Orbital area, medial part, layer 5",26,3213,0.00809212573918456
"1628","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Infralimbic area, layer 5",27,3213,0.00840336134453781
"1629","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Taenia tecta, dorsal part",17,3213,0.00529100529100529
"1630","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anteromedial visual area, layer 2/3",13,3213,0.00404606286959228
"1631","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","corpus callosum, anterior forceps",4,3213,0.00124494242141301
"1632","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Midbrain",38,3213,0.0118269530034236
"1633","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Globus pallidus, internal segment",3,3213,0.000933706816059757
"1634","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Agranular insular area, ventral part, layer 5",33,3213,0.0102707749766573
"1635","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","stria terminalis",2,3213,0.000622471210706505
"1636","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Orbital area, ventrolateral part, layer 1",10,3213,0.00311235605353252
"1637","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, mouth, layer 4",3,3213,0.000933706816059757
"1638","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, dorsal part, layer 6a",31,3213,0.00964830376595082
"1639","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","corpus callosum, splenium",5,3213,0.00155617802676626
"1640","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Gustatory areas, layer 2/3",3,3213,0.000933706816059757
"1641","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","middle cerebellar peduncle",6,3213,0.00186741363211951
"1642","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, trunk, layer 2/3",6,3213,0.00186741363211951
"1643","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Orbital area, ventrolateral part, layer 2/3",37,3213,0.0115157173980703
"1644","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, lateral agranular part, layer 1",5,3213,0.00155617802676626
"1645","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, trunk, layer 4",2,3213,0.000622471210706505
"1646","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Nodulus (X)",11,3213,0.00342359165888578
"1647","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anteroventral periventricular nucleus",3,3213,0.000933706816059757
"1648","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Posterior hypothalamic nucleus",3,3213,0.000933706816059757
"1649","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, trunk, layer 5",3,3213,0.000933706816059757
"1650","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Medial septal nucleus",2,3213,0.000622471210706505
"1651","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Orbital area, ventrolateral part, layer 5",34,3213,0.0105820105820106
"1652","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Nucleus accumbens",110,3213,0.0342359165888578
"1653","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Temporal association areas, layer 5",3,3213,0.000933706816059757
"1654","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Agranular insular area, posterior part, layer 2/3",3,3213,0.000933706816059757
"1655","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Crus 1",3,3213,0.000933706816059757
"1656","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","arbor vitae",15,3213,0.00466853408029879
"1657","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Orbital area, ventrolateral part, layer 6a",9,3213,0.00280112044817927
"1658","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Nucleus of reuniens",2,3213,0.000622471210706505
"1659","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Temporal association areas, layer 6a",3,3213,0.000933706816059757
"1660","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Orbital area, medial part, layer 2/3",32,3213,0.00995953937130408
"1661","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, barrel field, layer 2/3",2,3213,0.000622471210706505
"1662","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Substantia innominata",46,3213,0.0143168378462496
"1663","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Crus 2",5,3213,0.00155617802676626
"1664","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Pallidum",7,3213,0.00217864923747277
"1665","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Thalamus",6,3213,0.00186741363211951
"1666","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Induseum griseum",10,3213,0.00311235605353252
"1667","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Basolateral amygdalar nucleus, anterior part",6,3213,0.00186741363211951
"1668","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Gigantocellular reticular nucleus",11,3213,0.00342359165888578
"1669","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","third ventricle",6,3213,0.00186741363211951
"1670","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","inferior cerebellar peduncle",2,3213,0.000622471210706505
"1671","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","trapezoid body",3,3213,0.000933706816059757
"1672","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Nucleus sagulum",2,3213,0.000622471210706505
"1673","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Triangular nucleus of septum",5,3213,0.00155617802676626
"1674","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Superior colliculus, motor related, deep gray layer",2,3213,0.000622471210706505
"1675","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Paraflocculus",4,3213,0.00124494242141301
"1676","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Tuberal nucleus",7,3213,0.00217864923747277
"1677","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary motor area, Layer 5",52,3213,0.0161842514783691
"1678","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Facial motor nucleus",2,3213,0.000622471210706505
"1679","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, upper limb, layer 6a",2,3213,0.000622471210706505
"1680","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","fasciculus retroflexus",2,3213,0.000622471210706505
"1681","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Olfactory areas",23,3213,0.00715841892312481
"1682","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Superior colliculus, motor related, intermediate gray layer",22,3213,0.00684718331777155
"1683","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Inferior colliculus, dorsal nucleus",18,3213,0.00560224089635854
"1684","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Paramedian lobule",10,3213,0.00311235605353252
"1685","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Uvula (IX)",16,3213,0.00497976968565204
"1686","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary visual area, layer 1",9,3213,0.00280112044817927
"1687","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","brachium of the inferior colliculus",6,3213,0.00186741363211951
"1688","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, ventral part, layer 5",27,3213,0.00840336134453781
"1689","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Superior colliculus, optic layer",2,3213,0.000622471210706505
"1690","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Inferior colliculus, external nucleus",30,3213,0.00933706816059757
"1691","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Parasubiculum",2,3213,0.000622471210706505
"1692","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Infracerebellar nucleus",4,3213,0.00124494242141301
"1693","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary visual area, layer 2/3",10,3213,0.00311235605353252
"1694","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Parataenial nucleus",5,3213,0.00155617802676626
"1695","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Lobules IV-V",28,3213,0.00871459694989107
"1696","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Caudoputamen",28,3213,0.00871459694989107
"1697","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Prelimbic area, layer 1",10,3213,0.00311235605353252
"1698","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary visual area, layer 4",4,3213,0.00124494242141301
"1699","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, lower limb, layer 5",3,3213,0.000933706816059757
"1700","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Central amygdalar nucleus, medial part",5,3213,0.00155617802676626
"1701","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Parvicellular reticular nucleus",3,3213,0.000933706816059757
"1702","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Orbital area, lateral part, layer 1",8,3213,0.00248988484282602
"1703","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Infralimbic area, layer 2/3",17,3213,0.00529100529100529
"1704","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary visual area, layer 5",36,3213,0.0112044817927171
"1705","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Superior olivary complex, periolivary region",5,3213,0.00155617802676626
"1706","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Periaqueductal gray",4,3213,0.00124494242141301
"1707","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Ventral medial nucleus of the thalamus",2,3213,0.000622471210706505
"1708","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, ventral part, layer 5",49,3213,0.0152505446623094
"1709","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Field CA3",9,3213,0.00280112044817927
"1710","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","Primary visual area, layer 6a",20,3213,0.00622471210706505
"1711","CAGE4094795 ANIMAL01 CORTEXPERIMENTAL","ChronicCORT","anterior commissure, olfactory limb",10,3213,0.00311235605353252
